timestamp,run_date,symbol,side,qty,price,notional,fee,slippage,reason
2026-09-20 00:06:00,2026-09-20,SAMSUNGUSDT,BUY,0.10079227,188.69,19.0185,0.009509,0.003804,backfill
2026-09-20 00:06:00,2026-09-20,SOXLUSDT,BUY,0.09810086,120.75,11.8457,0.005923,0.002369,backfill
2026-09-20 00:06:00,2026-09-20,SOXSUSDT,BUY,0.61739164,42.44,26.2021,0.013101,0.00524,backfill
2026-09-20 00:06:00,2026-09-20,TRUMPUSDT,BUY,176.39228207,2.099,370.2474,0.185124,0.074049,backfill
2026-09-20 00:06:00,2026-09-20,TSLAUSDT,BUY,1.02692885,365.31,375.1474,0.187574,0.075029,backfill
2026-09-20 00:06:00,2026-09-20,UNIUSDT,SELL,-1.269596,8.672,-11.0099,0.005505,0.002202,backfill
2026-09-20 00:06:00,2026-09-20,USELESSUSDT,BUY,86.01264766,0.25627,22.0425,0.011021,0.004408,backfill
2026-09-20 00:06:00,2026-09-20,XAUUSDT,BUY,0.00433374,4381.18,18.9869,0.009493,0.003797,backfill
2026-09-20 00:06:00,2026-09-20,龙虾USDT,SELL,-116.98194471,0.22645,-26.4906,0.013245,0.005298,backfill
2026-09-21 00:08:24,2026-09-21,AKEUSDT,SELL,-16235.71336879,0.057361,-931.2968,0.465648,0.186259,rebalance
2026-09-21 00:08:24,2026-09-21,BRUSDT,BUY,380.11579946,1.17199,445.4919,0.222746,0.089098,rebalance
2026-09-21 00:08:24,2026-09-21,BTWUSDT,SELL,-674.53627937,0.7505,-506.2395,0.25312,0.101248,rebalance
2026-09-21 00:08:24,2026-09-21,BZUSDT,SELL,-3.8578555,99.14,-382.4678,0.191234,0.076494,rebalance
2026-09-21 00:08:24,2026-09-21,CLUSDT,SELL,-4.00757158,95.77,-383.8051,0.191903,0.076761,rebalance
2026-09-21 00:08:24,2026-09-21,DRAMUSDT,BUY,7.0051806,60.33,422.6225,0.211311,0.084525,rebalance
2026-09-21 00:08:24,2026-09-21,IOSTUSDT,BUY,504978.36749561,0.0008822,445.4919,0.222746,0.089098,rebalance
2026-09-21 00:08:24,2026-09-21,KORUUSDT,SELL,-1.716934,20.64,-35.4375,0.017719,0.007088,rebalance
2026-09-21 00:08:24,2026-09-21,LSKUSDT,BUY,147.43563579,0.36789,54.2401,0.02712,0.010848,rebalance
2026-09-21 00:08:24,2026-09-21,NEARUSDT,BUY,105.54179479,4.221,445.4919,0.222746,0.089098,rebalance
2026-09-21 00:08:24,2026-09-21,NVDAUSDT,SELL,-0.15612689,222.94,-34.8069,0.017403,0.006961,rebalance
2026-09-21 00:08:24,2026-09-21,ONEUSDT,BUY,110943.07453733,0.0040155,445.4919,0.222746,0.089098,rebalance
2026-09-21 00:08:24,2026-09-21,ONGUSDT,SELL,-4995.67686919,0.08548,-427.0305,0.213515,0.085406,rebalance
2026-09-21 00:08:24,2026-09-21,PROMUSDT,SELL,-68.23211995,4.942,-337.2031,0.168602,0.067441,rebalance
2026-09-21 00:08:24,2026-09-21,QQQUSDT,BUY,0.5392968,724.5,390.7205,0.19536,0.078144,rebalance
2026-09-21 00:08:24,2026-09-21,SAMSUNGUSDT,SELL,-2.28926987,194.6,-445.4919,0.222746,0.089098,rebalance
2026-09-21 00:08:24,2026-09-21,SOXLUSDT,BUY,0.27415201,126.45,34.6665,0.017333,0.006933,rebalance
2026-09-21 00:08:24,2026-09-21,SOXSUSDT,SELL,-3.24177092,40.71,-131.9725,0.065986,0.026394,rebalance
2026-09-21 00:08:24,2026-09-21,SUIUSDT,BUY,543.68276538,0.9143,497.0892,0.248545,0.099418,rebalance
2026-09-21 00:08:24,2026-09-21,TRUMPUSDT,SELL,-213.1540267,2.09,-445.4919,0.222746,0.089098,rebalance
2026-09-21 00:08:24,2026-09-21,TUTUSDT,SELL,-20426.03923909,0.02181,-445.4919,0.222746,0.089098,rebalance
2026-09-21 00:08:24,2026-09-21,UNIUSDT,BUY,51.15305039,8.709,445.4919,0.222746,0.089098,rebalance
2026-09-21 00:08:24,2026-09-21,USELESSUSDT,SELL,-134.69617183,0.24052,-32.3971,0.016199,0.006479,rebalance
2026-09-21 00:08:24,2026-09-21,XAGUSDT,SELL,-0.50341971,66.52,-33.4875,0.016744,0.006697,rebalance
2026-09-21 00:08:24,2026-09-21,XAUUSDT,SELL,-0.01065239,4374.8,-46.6021,0.023301,0.00932,rebalance
2026-09-21 00:08:24,2026-09-21,ZECUSDT,SELL,-0.04259032,1522.18,-64.8301,0.032415,0.012966,rebalance
2026-09-21 00:08:24,2026-09-21,龙虾USDT,SELL,-608.36682229,0.24229,-147.4012,0.073701,0.02948,rebalance
2026-09-22 08:46:42,2026-09-22,AKEUSDT,BUY,778.51502237,0.054098,42.1161,0.021058,0.008423,rebalance
2026-09-22 08:46:42,2026-09-22,ARBUSDT,BUY,2089.62147316,0.22122,462.2661,0.231133,0.092453,rebalance
2026-09-22 08:46:42,2026-09-22,BCHUSDT,BUY,1.7281767,268.67,464.3092,0.232155,0.092862,rebalance
2026-09-22 08:46:42,2026-09-22,BRUSDT,SELL,-380.11579946,1.14411,-434.8943,0.217447,0.086979,rebalance
2026-09-22 08:46:42,2026-09-22,BZUSDT,SELL,-4.80875962,96.13,-462.2661,0.231133,0.092453,rebalance
2026-09-22 08:46:42,2026-09-22,IOSTUSDT,BUY,14538.44784715,0.0008898,12.9363,0.006468,0.002587,rebalance
2026-09-22 08:46:42,2026-09-22,LSKUSDT,BUY,123.35590538,0.34645,42.7367,0.021368,0.008547,rebalance
2026-09-22 08:46:42,2026-09-22,ONEUSDT,BUY,12935.70729674,0.0037316,48.2709,0.024135,0.009654,rebalance
2026-09-22 08:46:42,2026-09-22,SAMSUNGUSDT,BUY,2.28926987,201.05,460.2577,0.230129,0.092052,rebalance
2026-09-22 08:46:42,2026-09-22,SNXXUSDT,SELL,-26.86031739,17.21,-462.2661,0.231133,0.092453,rebalance
2026-09-22 08:46:42,2026-09-22,SOXLUSDT,BUY,0.16772142,137.77,23.107,0.011553,0.004621,rebalance
2026-09-22 08:46:42,2026-09-22,SOXSUSDT,SELL,-1.89053557,36.02,-68.0971,0.034049,0.013619,rebalance
2026-09-22 08:46:42,2026-09-22,TUTUSDT,BUY,20426.03923909,0.0233,475.9267,0.237963,0.095185,rebalance
2026-09-22 08:46:42,2026-09-22,UAIUSDT,SELL,-1280.87021971,0.3609,-462.2661,0.231133,0.092453,rebalance
2026-09-22 08:46:42,2026-09-22,USELESSUSDT,SELL,-330.84048949,0.30385,-100.5259,0.050263,0.020105,rebalance
2026-09-22 08:46:42,2026-09-22,XAGUSDT,SELL,-0.38633938,65.26,-25.2125,0.012606,0.005043,rebalance
2026-09-22 08:46:42,2026-09-22,XAUUSDT,SELL,-0.005164,4320.43,-22.3107,0.011155,0.004462,rebalance
2026-09-22 08:46:42,2026-09-22,ZECUSDT,BUY,0.01477248,1503.6,22.2119,0.011106,0.004442,rebalance
2026-09-22 08:46:42,2026-09-22,龙虾USDT,BUY,724.48854911,0.18035,130.6615,0.065331,0.026132,rebalance
